# Vantis Steering Systems — timesheet export
# period: 2024 Q3   exported: 2024-10-05
# charge code format changed in 2022 and again in 2024. Older rows keep the old format.
# an empty 'approved' column means the line was never signed off, not that it was rejected.
week_ending,employee,charge_code,hours,activity,approved
2024-08-22,"Kovac, Ana",VST-1520,25.0,hardware,Y
2024-08-01,A. Kovac,VST-1520,27.0,hardware,Y
2024-09-08,J. Moreau,VST-1520,172.2,hardware,Y
2024-07-01,"Sala, Tomas",VST-1520,13.0,validation,Y
2024-07-08,N. Haas,VST-1520,35.0,validation,Y
2024-07-15,"Beker, Sena",VST-1520,39.0,validation,Y
2024-07-22,S. Beker,VST-1520,23.7,validation,Y
2024-07-01,"Haas, Nils",VST-1520,33.0,systems,Y
2024-07-08,"Haas, Nils",VST-1520,33.4,systems,Y
2024-07-01,R. Dietrich,VST-1520,22.0,pm,Y
2024-07-08,N. Haas,VST-1520,22.4,pm,Y
2024-07-01,M. Lindqvist,VST-1563,39.0,software,Y
2024-07-08,S. Beker,VST-1563,10.0,software,Y
2024-07-15,A. Kovac,VST-1563,34.0,software,Y
2024-07-22,E. Palmer,VST-1563,22.0,software,Y
2024-07-01,P. Strand,VST-1563,33.0,software,Y
2024-08-08,P. Strand,VST-1563,35.0,software,Y
2024-08-15,R. Dietrich,VST-1563,12.0,software,Y
2024-08-22,"Palmer, Ewan",VST-1563,26.0,software,Y
2024-08-01,A. Kovac,VST-1563,11.0,software,Y
2024-09-08,"Haas, Nils",VST-1563,19.0,software,Y
2024-09-15,"Moreau, Julien",VST-1563,18.0,software,Y
2024-09-22,I. Arnaud,VST-1563,24.0,software,Y
2024-09-01,"Strand, Petra",VST-1563,482.1,software,Y
2024-07-01,S. Beker,VST-1563,29.0,validation,Y
2024-07-08,D. Ferreira,VST-1563,39.0,validation,Y
2024-07-15,R. Dietrich,VST-1563,18.0,validation,Y
2024-07-22,M. Lindqvist,VST-1563,9.0,validation,Y
2024-07-01,I. Arnaud,VST-1563,28.0,validation,Y
2024-08-08,I. Arnaud,VST-1563,20.0,validation,Y
2024-08-15,"Sala, Tomas",VST-1563,27.0,validation,Y
2024-08-22,I. Arnaud,VST-1563,6.0,validation,Y
2024-08-01,I. Arnaud,VST-1563,102.2,validation,Y
2024-07-01,"Sala, Tomas",VST-1563,15.0,systems,Y
2024-07-08,"Strand, Petra",VST-1563,38.0,systems,Y
2024-07-15,A. Kovac,VST-1563,26.0,systems,Y
2024-07-22,I. Arnaud,VST-1563,33.0,systems,Y
2024-07-01,D. Ferreira,VST-1563,7.0,systems,Y
2024-08-08,A. Kovac,VST-1563,9.0,systems,Y
2024-08-15,"Renaud, Luc",VST-1563,80.7,systems,Y
2024-07-01,I. Arnaud,VST-1563,17.0,pm,Y
2024-07-08,I. Arnaud,VST-1563,13.0,pm,Y
2024-07-15,J. Moreau,VST-1563,28.0,pm,Y
2024-07-22,"Lindqvist, Maja",VST-1563,37.0,pm,Y
2024-07-01,P. Strand,VST-1563,44.0,pm,Y
2024-07-01,A. Kovac,VST-1578,33.0,software,Y
2024-07-08,"Renaud, Luc",VST-1578,30.0,software,Y
2024-07-15,A. Kovac,VST-1578,37.0,software,Y
2024-07-22,"Haas, Nils",VST-1578,28.0,software,Y
2024-07-01,L. Renaud,VST-1578,29.0,software,Y
2024-08-08,R. Dietrich,VST-1578,6.0,software,Y
2024-08-15,"Lindqvist, Maja",VST-1578,13.0,software,Y
2024-08-22,"Haas, Nils",VST-1578,37.0,software,Y
2024-08-01,"Lindqvist, Maja",VST-1578,29.0,software,Y
2024-09-08,S. Beker,VST-1578,38.0,software,Y
2024-09-15,R. Dietrich,VST-1578,12.0,software,Y
2024-09-22,A. Kovac,VST-1578,39.0,software,Y
2024-09-01,P. Strand,VST-1578,362.4,software,Y
2024-07-01,"Palmer, Ewan",VST-1578,37.0,validation,Y
2024-07-08,"Moreau, Julien",VST-1578,34.0,validation,Y
2024-07-15,R. Dietrich,VST-1578,26.0,validation,Y
2024-07-22,I. Arnaud,VST-1578,17.0,validation,Y
2024-07-01,D. Ferreira,VST-1578,23.0,validation,Y
2024-08-08,P. Strand,VST-1578,8.0,validation,Y
2024-08-15,"Kovac, Ana",VST-1578,18.0,validation,Y
2024-08-22,"Moreau, Julien",VST-1578,89.1,validation,Y
2024-07-01,A. Kovac,VST-1578,31.0,systems,Y
2024-07-08,L. Renaud,VST-1578,17.0,systems,Y
2024-07-15,N. Haas,VST-1578,27.0,systems,Y
2024-07-22,D. Ferreira,VST-1578,38.0,systems,Y
2024-07-01,"Haas, Nils",VST-1578,27.0,systems,Y
2024-08-08,"Haas, Nils",VST-1578,49.1,systems,
2024-07-01,P. Strand,VST-1578,22.0,pm,Y
2024-07-08,"Arnaud, Ines",VST-1578,12.0,pm,Y
2024-07-15,"Moreau, Julien",VST-1578,29.0,pm,Y
2024-07-22,P. Strand,VST-1578,63.1,pm,Y
2024-07-01,"Dietrich, Rea",VST-1579,30.0,validation,Y
2024-07-08,P. Strand,VST-1579,37.0,validation,Y
2024-07-15,I. Arnaud,VST-1579,4.0,validation,Y
2024-07-01,"Lindqvist, Maja",VST-1579,17.8,pm,Y
2024-07-01,"Haas, Nils",VST-1581,15.0,validation,Y
2024-07-08,"Dietrich, Rea",VST-1581,17.0,validation,Y
2024-07-15,T. Sala,VST-1581,25.0,validation,Y
2024-07-22,E. Palmer,VST-1581,23.0,validation,Y
2024-07-01,M. Lindqvist,VST-1581,24.0,validation,Y
2024-08-08,L. Renaud,VST-1581,19.0,validation,Y
2024-08-15,I. Arnaud,VST-1581,4.0,validation,Y
2024-08-22,"Lindqvist, Maja",VST-1581,31.0,validation,Y
2024-08-01,"Strand, Petra",VST-1581,36.0,validation,Y
2024-09-08,"Sala, Tomas",VST-1581,39.0,validation,Y
2024-09-15,N. Haas,VST-1581,6.0,validation,Y
2024-09-22,T. Sala,VST-1581,37.0,validation,Y
2024-09-01,E. Palmer,VST-1581,163.9,validation,Y
2024-07-01,E. Palmer,VST-1581,38.0,pm,Y
2024-07-08,"Beker, Sena",VST-1581,14.0,pm,Y
2024-07-15,D. Ferreira,VST-1581,35.0,pm,Y
2024-07-22,N. Haas,VST-1581,23.0,pm,Y
